year month day hour minute second millisecond direction;
2024 10 18 13 15 51 29.279 warm;
2024 10 18 13 15 51 899.523 warm;
2024 10 18 13 15 52 499.938 warm;
2024 10 18 13 15 53 818.26 warm;
2024 10 18 13 15 54 708.234 warm;
2024 10 18 13 15 54 765.419 cold;
2024 10 18 13 15 55 799.471 warm;
2024 10 18 13 15 57 825.363 cold;
2024 10 18 13 16 0 208.46 cold;
2024 10 18 13 16 1 645.662 cold;
2024 10 18 13 16 2 547.578 cold;
2024 10 18 13 16 2 600.459 cold;
2024 10 18 13 16 3 577.197 cold;
2024 10 18 13 16 4 466.686 cold;
2024 10 18 13 16 4 518.691 cold;
2024 10 18 13 16 5 250.156 cold;
2024 10 18 13 16 6 287.102 warm;
2024 10 18 13 16 6 335.163 warm;
2024 10 18 13 16 8 151.583 warm;
2024 10 18 13 16 8 198.93 warm;
2024 10 18 13 16 9 950.116 warm;
2024 10 18 13 16 10 846.282 warm;
2024 10 18 13 16 11 830.453 warm;
2024 10 18 13 16 13 677.755 cold;
2024 10 18 13 16 13 730.145 cold;
2024 10 18 13 16 14 847.246 warm;
2024 10 18 13 16 15 860.718 cold;
2024 10 18 13 16 16 770.864 cold;
2024 10 18 13 16 17 827.44 warm;
2024 10 18 13 16 18 967.524 cold;
2024 10 18 13 16 19 999.33 cold;
2024 10 18 13 16 20 61.503 cold;
2024 10 18 13 16 21 41.335 cold;
2024 10 18 13 27 19 479.641 cold;
2024 10 18 13 27 20 29.238 cold;
2024 10 18 13 27 27 160.114 warm;
2024 10 18 13 27 28 692.344 cold;
2024 10 18 13 27 29 351.557 cold;
2024 10 18 13 27 30 162.935 warm;
2024 10 18 13 27 30 959.22 warm;
2024 10 18 13 27 45 181.191 warm;
2024 10 18 13 27 45 595.479 warm;
2024 10 18 13 27 45 920.25 warm;
2024 10 18 13 27 46 571.037 warm;
2024 10 18 13 27 48 872.534 warm;
2024 10 18 13 27 49 961.966 warm;
2024 10 18 13 27 50 895.013 warm;
2024 10 18 13 27 52 620.602 warm;
2024 10 18 13 27 54 604.727 warm;
2024 10 18 13 27 54 763.867 warm;
2024 10 18 13 27 57 572.09 cold;
2024 10 18 13 27 57 870.98 cold;
2024 10 18 13 27 58 133.559 cold;
2024 10 18 13 27 58 715.292 cold;
2024 10 18 13 27 58 993.359 cold;
2024 10 18 13 27 59 272.783 cold;
2024 10 18 13 27 59 924.125 warm;
2024 10 18 13 28 0 655.597 warm;
2024 10 18 13 28 1 131.644 warm;
2024 10 18 13 28 38 806.122 warm;
2024 10 18 13 28 39 215.197 warm;
2024 10 18 13 28 39 651.966 warm;
2024 10 18 13 28 40 86.528 warm;
2024 10 18 13 28 40 494.94 cold;
2024 10 18 13 28 40 906.908 warm;
2024 10 18 13 28 41 276.032 warm;
2024 10 18 13 28 41 704.909 warm;
2024 10 18 13 28 42 164.37 warm;
2024 10 18 13 28 42 604.578 warm;
2024 10 18 13 28 43 74.049 warm;
2024 10 18 13 28 43 604.619 warm;
2024 10 18 13 28 44 33.707 warm;
2024 10 18 13 28 56 857.754 cold;
2024 10 18 13 28 57 604.922 warm;
2024 10 18 13 28 58 167.897 warm;
2024 10 18 13 28 58 673.466 cold;
2024 10 18 13 28 58 715.351 cold;
2024 10 18 13 28 59 235.511 cold;
2024 10 18 13 28 59 668.523 cold;
2024 10 18 13 28 59 715.845 cold;
2024 10 18 13 29 0 485.833 cold;
2024 10 18 13 29 0 856.364 cold;
2024 10 18 13 29 1 307.217 cold;
2024 10 18 13 29 2 354.785 warm;
2024 10 18 13 29 2 873.535 warm;
2024 10 18 13 29 3 239.475 warm;
2024 10 18 13 29 3 665.14 warm;
2024 10 18 13 29 4 946.984 cold;
2024 10 18 13 29 5 486.016 cold;
2024 10 18 13 29 5 948.09 cold;
2024 10 18 13 29 6 425.102 cold;
2024 10 18 13 29 8 67.878 cold;
2024 10 18 13 29 8 539.614 cold;
2024 10 18 13 29 9 484.86 cold;
2024 10 18 13 29 9 967.325 cold;
2024 10 18 13 29 12 277.705 warm;
2024 10 18 13 29 12 726.803 warm;
2024 10 18 13 29 13 224.302 warm;
2024 10 18 13 29 13 758.032 warm;
2024 10 18 13 29 14 209.81 warm;
2024 10 18 13 29 14 559.857 warm;
2024 10 18 13 29 16 657.095 warm;
2024 10 18 13 29 16 725.037 warm;
2024 10 18 13 29 17 267.31 warm;
2024 10 18 13 29 17 769.616 warm;
2024 10 18 13 29 18 325.462 warm;
2024 10 18 13 29 18 798.926 warm;
2024 10 18 13 29 19 287.422 warm;
2024 10 18 13 29 19 783.641 warm;
2024 10 18 13 29 20 305.861 warm;
2024 10 18 13 29 20 884.031 warm;
2024 10 18 13 29 21 476.917 warm;
2024 10 18 13 29 22 59.563 warm;
2024 10 18 13 29 22 667.712 warm;
2024 10 18 13 29 23 265.867 warm;
2024 10 18 13 29 24 678.516 warm;
2024 10 18 13 29 25 295.949 cold;
2024 10 18 13 29 25 666.825 cold;
2024 10 18 13 29 26 276.982 cold;
2024 10 18 13 29 26 446.781 cold;
2024 10 18 13 29 26 910.17 cold;
2024 10 18 13 29 27 975.049 cold;
2024 10 18 13 29 29 49.175 cold;
2024 10 18 13 29 29 679.263 cold;
2024 10 18 13 29 30 777.876 cold;
2024 10 18 13 29 31 448.613 cold;
2024 10 18 13 29 32 88.956 cold;
2024 10 18 13 29 32 769.86 cold;
2024 10 18 13 29 33 547.294 cold;
2024 10 18 13 29 34 327.866 cold;
2024 10 18 13 45 5 424.673 warm;
2024 10 18 13 45 6 233.427 warm;
2024 10 18 13 45 12 413.528 warm;
2024 10 18 13 45 13 33.668 warm;
2024 10 18 13 45 14 942.935 warm;
2024 10 18 13 45 16 943.812 warm;
2024 10 18 13 45 17 997.149 warm;
2024 10 18 13 45 19 843.834 warm;
2024 10 18 13 45 21 386.13 warm;
2024 10 18 13 45 23 825.108 cold;
2024 10 18 13 45 24 373.612 cold;
2024 10 18 13 45 24 824.765 cold;
2024 10 18 13 45 25 373.108 cold;
2024 10 18 13 45 26 314.868 cold;
2024 10 18 13 45 26 735.981 cold;
2024 10 18 13 45 27 304.788 cold;
2024 10 18 13 45 27 827.387 cold;
2024 10 18 13 45 28 385.579 cold;
2024 10 18 13 45 28 926.847 cold;
2024 10 18 13 45 30 536.991 warm;
2024 10 18 13 45 31 116.636 warm;
2024 10 18 13 45 31 574.518 warm;
2024 10 18 13 45 32 126.719 warm;
2024 10 18 13 45 32 592.975 warm;
2024 10 18 13 45 33 674.331 warm;
2024 10 18 13 45 34 264.959 warm;
2024 10 18 13 45 35 934.794 warm;
2024 10 18 13 45 36 437.377 warm;
2024 10 18 13 45 36 924.113 warm;
2024 10 18 13 45 37 415.945 warm;
2024 10 18 14 1 20 874.495 warm;
2024 10 18 14 1 45 793.602 warm;
2024 10 18 14 1 49 524.231 warm;
2024 10 18 14 1 52 455.763 warm;
2024 10 18 14 2 0 206.865 cold;
2024 10 18 14 2 1 877.805 cold;
2024 10 18 14 2 3 405.759 cold;
2024 10 18 14 2 7 457.5 cold;
2024 10 18 14 2 8 678.081 cold;
2024 10 18 14 2 9 955.929 cold;
2024 10 18 14 2 11 146.859 cold;
2024 10 18 14 2 12 856.637 cold;
2024 10 18 14 2 14 606.739 cold;
2024 10 18 14 2 19 376.257 cold;
2024 10 18 14 2 20 734.446 cold;
2024 10 18 14 2 22 47.255 cold;
2024 10 18 14 2 24 14.441 cold;
2024 10 18 15 4 19 329.175 cold;
2024 10 18 15 4 19 980.503 cold;
2024 10 18 15 4 20 32.441 cold;
2024 10 18 15 4 20 540.302 cold;
2024 10 18 15 4 20 592.46 cold;
2024 10 18 15 4 20 732.006 cold;
2024 10 18 15 4 20 871.714 cold;
2024 10 18 15 4 21 1.437 cold;
2024 10 18 15 4 21 172.242 cold;
2024 10 18 15 4 21 229.512 cold;
2024 10 18 15 4 21 420.047 cold;
2024 10 18 15 4 21 471.908 cold;
