year month day hour minute second millisecond direction;
2024 10 12 15 19 36 978.331 warm;
2024 10 12 15 19 37 500.621 warm;
2024 10 12 15 19 37 756.417 warm;
2024 10 12 15 19 38 266.97 warm;
2024 10 12 15 19 38 828.552 warm;
2024 10 12 15 19 39 89.73 warm;
2024 10 12 15 19 39 646.838 warm;
2024 10 12 15 19 39 907.556 warm;
2024 10 12 15 19 40 428.299 warm;
2024 10 12 15 19 40 928.401 warm;
2024 10 12 15 19 41 219.572 warm;
2024 10 12 15 19 41 796.02 warm;
2024 10 12 15 19 42 87.12 warm;
2024 10 12 15 19 42 628.014 warm;
2024 10 12 15 19 42 919.373 warm;
2024 10 12 15 19 43 190.092 warm;
2024 10 12 15 19 43 460.834 warm;
2024 10 12 15 19 43 986.385 warm;
2024 10 12 15 19 44 257.232 warm;
2024 10 12 15 19 45 88.541 warm;
2024 10 12 15 19 45 349.209 warm;
2024 10 12 15 19 45 610.111 warm;
2024 10 12 15 19 46 410.486 warm;
2024 10 12 15 19 47 27.674 cold;
2024 10 12 15 19 47 290.334 warm;
2024 10 12 15 19 47 537.229 warm;
2024 10 12 15 19 47 797.905 warm;
2024 10 12 15 19 48 379.328 warm;
2024 10 12 15 19 48 910.067 warm;
2024 10 12 15 19 49 511.865 warm;
2024 10 12 15 19 50 88.314 cold;
2024 10 12 15 19 50 130.621 cold;
2024 10 12 15 19 50 548.234 cold;
2024 10 12 15 19 50 600.443 cold;
2024 10 12 15 19 50 869.239 warm;
2024 10 12 15 19 50 911.149 warm;
2024 10 12 15 19 51 348.168 cold;
2024 10 12 15 19 51 400.361 cold;
2024 10 12 15 19 51 617.929 cold;
2024 10 12 15 19 51 659.883 cold;
2024 10 12 15 19 51 840.108 cold;
2024 10 12 15 19 51 892.116 cold;
2024 10 12 15 19 52 121.326 warm;
2024 10 12 15 19 52 168.831 warm;
2024 10 12 15 19 52 610.627 cold;
2024 10 12 15 19 52 657.649 cold;
2024 10 12 15 19 52 878.604 warm;
2024 10 12 15 19 52 930.864 warm;
2024 10 12 15 19 53 327.766 cold;
2024 10 12 15 19 53 379.666 cold;
2024 10 12 15 19 53 569.998 cold;
2024 10 12 15 19 53 616.944 cold;
2024 10 12 15 19 53 879.312 warm;
2024 10 12 15 19 53 931.527 warm;
2024 10 12 15 19 54 91.717 warm;
2024 10 12 15 19 54 138.892 warm;
2024 10 12 15 19 54 519.71 cold;
2024 10 12 15 19 54 566.462 cold;
2024 10 12 15 19 54 809.42 warm;
2024 10 12 15 19 54 861.347 warm;
2024 10 12 15 19 55 268.204 warm;
2024 10 12 15 19 55 320.144 warm;
2024 10 12 15 19 55 489.92 warm;
2024 10 12 15 19 55 536.714 warm;
2024 10 12 15 19 55 717.322 warm;
2024 10 12 15 19 55 769.523 warm;
2024 10 12 15 19 55 950.541 warm;
2024 10 12 15 19 56 2.395 warm;
2024 10 12 15 19 56 177.446 warm;
2024 10 12 15 19 56 407.551 warm;
2024 10 12 15 19 56 627.225 warm;
2024 10 12 15 19 56 877.543 warm;
2024 10 12 15 19 57 102.402 warm;
2024 10 12 15 19 57 337.61 warm;
2024 10 12 15 19 57 562.422 warm;
2024 10 12 15 19 57 787.566 warm;
2024 10 12 15 19 58 22.559 warm;
2024 10 12 15 19 58 247.515 warm;
2024 10 12 15 19 58 457.239 warm;
2024 10 12 15 19 58 758.409 warm;
2024 10 12 15 19 58 988.38 warm;
2024 10 12 15 19 59 259.203 warm;
2024 10 12 15 19 59 489.221 warm;
2024 10 12 15 19 59 739.68 warm;
2024 10 12 15 20 0 219.472 warm;
2024 10 12 15 20 0 989.674 warm;
2024 10 12 15 20 1 241.01 warm;
2024 10 12 15 20 1 492.321 warm;
2024 10 12 15 20 3 31.359 warm;
2024 10 12 15 20 4 77.335 warm;
2024 10 12 15 20 4 338.253 warm;
2024 10 12 15 20 4 849.023 warm;
2024 10 12 15 20 5 120.659 warm;
2024 10 12 15 20 6 38.959 cold;
2024 10 12 15 20 6 298.803 cold;
2024 10 12 15 20 6 548.638 cold;
2024 10 12 15 20 6 840.863 cold;
2024 10 12 15 20 7 79.108 cold;
2024 10 12 15 20 7 369.601 cold;
2024 10 12 15 20 7 417.455 cold;
2024 10 12 15 20 7 701.284 cold;
2024 10 12 15 20 7 892.997 cold;
2024 10 12 15 20 8 452.79 cold;
2024 10 12 15 20 8 688.931 cold;
2024 10 12 15 20 8 951.29 cold;
2024 10 12 15 20 9 209.21 cold;
2024 10 12 15 20 9 450.087 cold;
2024 10 12 15 20 9 731.763 warm;
2024 10 12 15 20 10 9.226 cold;
2024 10 12 15 20 10 251.439 cold;
2024 10 12 15 20 10 517.18 cold;
2024 10 12 15 20 10 788.159 cold;
2024 10 12 15 20 11 58.985 cold;
2024 10 12 15 20 11 330.313 cold;
2024 10 12 15 20 11 580.753 cold;
2024 10 12 15 20 12 50.685 cold;
2024 10 12 15 20 12 321.401 warm;
2024 10 12 15 20 12 902.099 cold;
2024 10 12 15 20 13 653.271 cold;
2024 10 12 15 20 13 929.533 cold;
2024 10 12 15 20 14 521.971 warm;
2024 10 12 15 20 14 579.333 warm;
2024 10 12 15 20 14 842.382 warm;
2024 10 12 15 20 15 110.046 warm;
2024 10 12 15 20 15 203.369 warm;
2024 10 12 15 20 23 433.801 warm;
2024 10 12 15 20 23 922.448 warm;
2024 10 12 15 20 24 200.226 warm;
2024 10 12 15 20 25 452.462 warm;
2024 10 12 15 20 27 942.993 warm;
2024 10 12 15 20 28 209.234 warm;
2024 10 12 15 20 28 502.204 warm;
2024 10 12 15 20 28 891.495 warm;
2024 10 12 15 20 29 952.125 cold;
2024 10 12 15 20 30 480.98 cold;
2024 10 12 15 20 30 933.29 cold;
2024 10 12 15 20 30 990.461 cold;
2024 10 12 15 20 31 468.78 warm;
2024 10 12 15 20 31 991.483 cold;
2024 10 12 15 20 32 561.933 warm;
2024 10 12 15 20 33 49.875 warm;
2024 10 12 15 20 33 563.011 warm;
2024 10 12 15 20 34 91.467 warm;
2024 10 12 15 20 34 623.075 warm;
2024 10 12 15 20 35 143.778 cold;
2024 10 12 15 20 35 191.228 cold;
2024 10 12 15 20 35 670.385 cold;
2024 10 12 15 20 36 189.428 cold;
2024 10 12 15 20 36 682.729 cold;
2024 10 12 15 20 37 180.571 cold;
2024 10 12 15 20 37 699.601 cold;
2024 10 12 15 20 38 232.934 cold;
2024 10 12 15 20 38 730.391 cold;
2024 10 12 15 20 40 399.044 warm;
2024 10 12 15 20 40 640.485 warm;
2024 10 12 15 20 41 20.901 cold;
2024 10 12 15 20 41 73.316 cold;
2024 10 12 15 20 41 264.065 cold;
2024 10 12 15 20 41 701.586 warm;
2024 10 12 15 20 41 902.49 warm;
2024 10 12 15 20 42 139.224 warm;
2024 10 12 15 20 42 350.659 warm;
2024 10 12 15 20 42 823.407 cold;
2024 10 12 15 20 42 870.185 cold;
2024 10 12 15 20 43 112.029 warm;
2024 10 12 15 20 43 840.527 warm;
2024 10 12 15 20 43 893.006 warm;
2024 10 12 15 20 44 79.438 warm;
2024 10 12 15 20 44 132.079 warm;
2024 10 12 15 20 44 392.708 cold;
2024 10 12 15 20 44 440.414 cold;
2024 10 12 15 20 44 870.424 cold;
2024 10 12 15 20 45 114.409 cold;
2024 10 12 15 20 45 162.377 cold;
2024 10 12 15 20 45 573.697 warm;
2024 10 12 15 20 45 780.924 warm;
2024 10 12 15 20 46 2.291 warm;
2024 10 12 15 20 46 240.159 warm;
2024 10 12 15 20 46 292.739 warm;
2024 10 12 15 20 46 711.485 cold;
2024 10 12 15 20 47 3.249 warm;
2024 10 12 15 20 47 62.081 warm;
2024 10 12 15 20 47 539.181 cold;
2024 10 12 15 20 47 842.329 warm;
2024 10 12 15 20 48 42.653 warm;
2024 10 12 15 20 48 110.001 warm;
2024 10 12 15 20 48 382.581 cold;
2024 10 12 15 20 48 429.773 cold;
2024 10 12 15 21 45 584.578 warm;
2024 10 12 15 21 46 172.061 warm;
2024 10 12 15 21 53 365.458 warm;
2024 10 12 15 21 53 785.504 warm;
2024 10 12 15 21 54 146.41 warm;
2024 10 12 15 21 54 434.669 warm;
2024 10 12 15 21 55 24.65 warm;
2024 10 12 15 21 55 394.084 cold;
2024 10 12 15 21 55 727.045 warm;
2024 10 12 15 21 56 107.013 cold;
2024 10 12 15 21 56 463.877 cold;
2024 10 12 15 21 56 834.413 warm;
2024 10 12 15 21 57 204.395 cold;
2024 10 12 15 21 57 624.599 cold;
2024 10 12 15 21 58 34.529 cold;
2024 10 12 15 22 1 586.06 warm;
2024 10 12 15 22 1 796.47 warm;
2024 10 12 15 22 2 7.594 warm;
2024 10 12 15 22 2 208.267 warm;
2024 10 12 15 22 2 773.368 cold;
2024 10 12 15 22 3 363.787 warm;
2024 10 12 15 22 3 573.939 warm;
2024 10 12 15 22 3 774.541 warm;
2024 10 12 15 22 4 6.842 warm;
2024 10 12 15 22 4 222.655 warm;
2024 10 12 15 22 4 443.735 warm;
2024 10 12 15 22 4 654.396 warm;
2024 10 12 15 22 4 864.182 warm;
2024 10 12 15 22 5 94.124 warm;
2024 10 12 15 22 5 304.234 warm;
2024 10 12 15 22 5 524.181 warm;
2024 10 12 15 22 5 754.063 warm;
2024 10 12 15 22 5 954.174 warm;
2024 10 12 15 22 6 184.851 warm;
2024 10 12 15 22 6 415.532 warm;
2024 10 12 15 22 6 665.975 warm;
2024 10 12 15 22 6 906.475 warm;
2024 10 12 15 26 11 617.178 warm;
2024 10 12 15 26 11 817.357 warm;
2024 10 12 15 32 16 142.539 warm;
2024 10 12 15 32 19 693.894 cold;
2024 10 12 15 33 5 232.695 cold;
2024 10 12 16 32 32 253.429 cold;
2024 10 12 16 32 32 301.877 cold;
2024 10 12 16 32 33 482.94 cold;
2024 10 12 16 32 33 524.674 cold;
2024 10 12 16 32 35 194.81 warm;
2024 10 12 16 32 35 236.249 warm;
2024 10 12 16 32 36 273.071 warm;
2024 10 12 16 32 36 324.973 warm;
2024 10 12 16 32 37 515.414 warm;
2024 10 12 16 32 37 556.77 warm;
2024 10 12 16 32 37 751.478 warm;
2024 10 12 16 32 38 745.508 cold;
2024 10 12 16 32 38 792.42 cold;
2024 10 12 16 32 44 352.783 cold;
2024 10 12 16 32 44 395.201 cold;
2024 10 12 16 32 44 551.52 cold;
2024 10 12 16 32 44 721.626 cold;
2024 10 12 16 32 44 882.461 cold;
2024 10 12 16 32 45 73.788 cold;
2024 10 12 16 32 45 115.843 cold;
2024 10 12 16 32 45 235.156 cold;
2024 10 12 16 32 45 281.986 cold;
2024 10 12 16 32 45 421.973 cold;
2024 10 12 16 32 49 82.63 warm;
2024 10 12 16 32 49 124.387 warm;
2024 10 12 16 32 49 223.411 warm;
2024 10 12 16 32 49 275.571 warm;
2024 10 12 16 32 49 374.352 warm;
2024 10 12 16 32 49 416.143 warm;
2024 10 12 16 32 49 515.264 warm;
2024 10 12 16 32 49 655.764 warm;
2024 10 12 16 32 49 821.592 warm;
2024 10 12 16 32 49 991.47 warm;
2024 10 12 16 32 50 43.743 warm;
2024 10 12 16 32 50 163.336 warm;
2024 10 12 16 32 50 212.618 warm;
2024 10 12 16 32 50 344.874 warm;
2024 10 12 16 32 50 403.201 warm;
2024 10 12 16 32 50 554.159 warm;
2024 10 12 16 32 50 606.295 warm;
