year month day hour minute second millisecond direction;
2024 10 25 15 23 27 630.483 warm;
2024 10 25 15 23 27 967.399 warm;
2024 10 25 15 23 28 309.389 warm;
2024 10 25 15 23 28 661.747 warm;
2024 10 25 15 23 28 998.868 warm;
2024 10 25 15 23 29 320.608 warm;
2024 10 25 15 23 30 39.486 warm;
2024 10 25 15 23 30 382.056 warm;
2024 10 25 15 23 32 567.215 warm;
2024 10 25 15 23 32 919.762 warm;
2024 10 25 15 23 33 338.634 warm;
2024 10 25 15 23 39 133.416 cold;
2024 10 25 15 23 39 468.176 cold;
2024 10 25 15 23 40 460.163 cold;
2024 10 25 15 23 40 758.166 cold;
2024 10 25 15 23 41 71.688 cold;
2024 10 25 15 23 41 410.997 cold;
2024 10 25 15 23 41 980.452 cold;
2024 10 25 15 23 42 288.293 cold;
2024 10 25 15 23 42 611.676 cold;
2024 10 25 15 23 43 251.058 cold;
2024 10 25 15 23 44 540.708 cold;
2024 10 25 15 23 46 101.522 cold;
2024 10 25 15 23 46 430.153 cold;
2024 10 25 15 23 48 208.749 cold;
2024 10 25 15 23 54 499.162 warm;
2024 10 25 15 23 55 108.717 warm;
2024 10 25 15 23 55 400.467 warm;
2024 10 25 15 23 55 623.077 warm;
2024 10 25 15 23 55 882.612 warm;
2024 10 25 15 23 56 170.774 warm;
2024 10 25 15 23 56 811.295 warm;
2024 10 25 15 23 57 441.444 warm;
2024 10 25 15 23 58 131.447 warm;
2024 10 25 15 24 1 592.171 warm;
2024 10 25 15 24 2 904.497 warm;
2024 10 25 15 24 5 851.178 warm;
2024 10 25 15 24 9 753.611 cold;
2024 10 25 15 24 10 153.215 cold;
2024 10 25 15 24 10 492.037 cold;
2024 10 25 15 24 10 923.141 cold;
2024 10 25 15 24 11 293.607 cold;
2024 10 25 15 24 11 643.342 cold;
2024 10 25 15 24 12 961.383 cold;
2024 10 25 15 24 13 291.333 cold;
2024 10 25 15 24 13 604.97 cold;
2024 10 25 15 24 13 903.918 cold;
2024 10 25 15 24 14 221.536 cold;
2024 10 25 15 24 14 570.265 cold;
2024 10 25 15 24 15 473.17 cold;
2024 10 25 15 24 16 100.804 cold;
2024 10 25 15 24 16 412.601 cold;
2024 10 25 15 24 17 9.993 cold;
2024 10 25 15 24 17 673.048 cold;
2024 10 25 15 24 18 290.214 cold;
2024 10 25 15 24 18 932.924 cold;
2024 10 25 15 24 22 320.204 cold;
2024 10 25 15 24 24 821.499 warm;
2024 10 25 15 24 25 681.696 warm;
2024 10 25 15 24 26 2.618 warm;
2024 10 25 15 24 26 311.157 warm;
2024 10 25 15 24 26 624.557 warm;
2024 10 25 15 24 27 483.095 warm;
2024 10 25 15 24 27 811.199 warm;
2024 10 25 15 24 28 134.913 warm;
2024 10 25 15 24 28 875.919 warm;
2024 10 25 15 24 29 235.023 warm;
2024 10 25 15 24 30 246.022 warm;
2024 10 25 15 24 30 933.762 warm;
2024 10 25 15 24 31 271.569 warm;
2024 10 25 15 24 36 32.864 warm;
2024 10 25 15 24 38 30.182 warm;
2024 10 25 15 24 38 352.129 warm;
2024 10 25 15 24 39 452.992 warm;
2024 10 25 15 24 40 131.749 warm;
2024 10 25 15 24 43 224.451 cold;
2024 10 25 15 24 43 554.826 cold;
2024 10 25 15 24 43 913.158 cold;
2024 10 25 15 24 44 242.718 cold;
2024 10 25 15 24 44 551.308 cold;
2024 10 25 15 24 45 185.582 cold;
2024 10 25 15 24 45 521.909 cold;
2024 10 25 15 24 45 876.85 cold;
2024 10 25 15 24 47 22.023 cold;
2024 10 25 15 24 47 681.724 cold;
2024 10 25 15 24 48 993.435 cold;
2024 10 25 15 24 49 745.334 cold;
2024 10 25 15 24 50 63.625 cold;
2024 10 25 15 24 50 364.963 cold;
2024 10 25 15 31 22 461.748 warm;
2024 10 25 15 31 26 927.587 cold;
2024 10 25 15 31 27 210.959 cold;
2024 10 25 15 31 28 836.515 cold;
2024 10 25 15 31 29 117.47 cold;
2024 10 25 15 31 33 561.473 warm;
2024 10 25 15 31 34 0.529 warm;
2024 10 25 15 31 34 211.547 warm;
2024 10 25 15 31 34 459.265 warm;
2024 10 25 15 31 35 121.584 warm;
2024 10 25 15 31 36 47.231 warm;
2024 10 25 15 31 37 471.706 warm;
2024 10 25 15 31 38 153.018 warm;
2024 10 25 15 31 39 730.851 warm;
2024 10 25 15 31 40 300.366 warm;
2024 10 25 15 31 40 581.938 warm;
2024 10 25 15 31 41 481.222 warm;
2024 10 25 15 31 41 931.081 warm;
2024 10 25 15 31 44 70.668 warm;
2024 10 25 15 31 44 581.994 warm;
2024 10 25 15 31 48 749.431 cold;
2024 10 25 15 31 49 289.367 cold;
2024 10 25 15 31 49 341.897 cold;
2024 10 25 15 31 50 90.79 cold;
2024 10 25 15 31 50 747.998 cold;
2024 10 25 15 31 51 770.821 cold;
2024 10 25 15 31 52 191.898 cold;
2024 10 25 15 31 52 622.593 cold;
2024 10 25 15 31 53 221.467 cold;
2024 10 25 15 31 53 851.019 cold;
2024 10 25 15 31 58 981.664 warm;
2024 10 25 15 31 59 680.506 warm;
2024 10 25 15 31 59 980.521 warm;
2024 10 25 15 32 0 382.001 warm;
2024 10 25 15 32 0 938.691 warm;
2024 10 25 15 32 1 369.348 warm;
2024 10 25 15 32 1 703.162 warm;
2024 10 25 15 32 1 961.855 warm;
2024 10 25 15 32 4 681.383 cold;
2024 10 25 15 32 5 308.924 cold;
2024 10 25 15 32 5 612.918 cold;
2024 10 25 15 32 6 580.416 cold;
2024 10 25 15 32 6 889.225 cold;
2024 10 25 15 32 8 43.728 cold;
2024 10 25 15 32 9 157.907 cold;
2024 10 25 15 32 9 721.944 cold;
2024 10 25 15 32 10 219.847 cold;
2024 10 25 15 32 12 769.667 warm;
2024 10 25 15 32 13 150.514 warm;
2024 10 25 15 32 13 490.165 warm;
2024 10 25 15 32 13 763.271 warm;
2024 10 25 15 32 14 11.155 warm;
2024 10 25 15 32 14 263.652 warm;
2024 10 25 15 32 14 501.764 warm;
2024 10 25 15 32 15 28.695 warm;
2024 10 25 15 32 15 264.323 warm;
2024 10 25 15 32 15 490.292 warm;
2024 10 25 15 32 16 792.807 warm;
2024 10 25 15 32 17 140.845 warm;
2024 10 25 15 32 18 593.156 cold;
2024 10 25 15 32 18 912.907 cold;
2024 10 25 15 32 19 293.421 cold;
2024 10 25 15 32 19 680.398 cold;
2024 10 25 15 32 20 80.799 cold;
2024 10 25 15 32 20 440.66 cold;
2024 10 25 15 32 20 821.115 cold;
2024 10 25 15 32 21 159.658 cold;
2024 10 25 15 32 21 549.54 cold;
2024 10 25 15 32 23 741.592 warm;
2024 10 25 15 32 24 29.665 warm;
2024 10 25 15 32 24 271.618 warm;
2024 10 25 15 32 25 401.197 warm;
2024 10 25 15 32 25 842.334 warm;
2024 10 25 15 32 26 130.665 warm;
2024 10 25 15 32 26 791.36 warm;
2024 10 25 15 32 27 202.68 warm;
2024 10 25 15 32 28 691.272 cold;
2024 10 25 15 32 29 132.948 cold;
2024 10 25 15 32 29 489.203 cold;
2024 10 25 15 32 29 863.044 cold;
2024 10 25 15 32 30 713.138 cold;
2024 10 25 15 32 31 83.572 cold;
2024 10 25 15 32 31 489.28 cold;
2024 10 25 15 32 31 929.966 cold;
2024 10 25 15 32 32 288.578 cold;
2024 10 25 15 32 34 241.067 warm;
2024 10 25 15 32 34 743.834 warm;
2024 10 25 15 32 35 193.333 warm;
2024 10 25 15 32 35 754.033 warm;
2024 10 25 15 32 36 181.992 warm;
2024 10 25 15 32 36 500.802 warm;
2024 10 25 15 32 36 803.566 warm;
2024 10 25 15 32 37 140.509 warm;
2024 10 25 15 32 37 441.183 warm;
2024 10 25 15 32 37 731.428 warm;
2024 10 25 15 32 38 13.904 warm;
2024 10 25 15 32 38 713.069 cold;
2024 10 25 15 32 39 199.606 cold;
2024 10 25 15 32 39 595.186 cold;
2024 10 25 15 32 40 133.611 cold;
2024 10 25 15 32 40 502.368 cold;
2024 10 25 15 32 41 10.445 cold;
2024 10 25 15 32 41 313.516 cold;
2024 10 25 15 32 41 784.669 cold;
2024 10 25 15 32 42 132.922 cold;
2024 10 25 15 32 42 491.422 cold;
2024 10 25 15 33 0 770.264 warm;
2024 10 25 15 33 1 400.674 warm;
2024 10 25 15 33 2 179.229 warm;
2024 10 25 15 33 4 545.918 warm;
2024 10 25 15 33 5 355.099 warm;
2024 10 25 15 33 9 573.768 warm;
2024 10 25 15 33 10 320.979 warm;
2024 10 25 15 33 11 93.65 warm;
2024 10 25 15 33 13 983.711 warm;
2024 10 25 15 33 18 550.946 warm;
2024 10 25 15 33 26 385.002 cold;
2024 10 25 15 33 27 105.937 cold;
2024 10 25 15 33 28 24.106 cold;
2024 10 25 15 33 28 867.015 cold;
2024 10 25 15 33 29 564.37 cold;
2024 10 25 15 33 30 144.008 cold;
2024 10 25 15 33 33 575.327 cold;
2024 10 25 15 33 34 923.668 cold;
2024 10 25 15 33 36 174.9 cold;
2024 10 25 15 33 38 566.743 cold;
2024 10 25 15 33 43 533.842 cold;
2024 10 25 15 33 44 714.256 cold;
2024 10 25 15 33 46 335.436 cold;
2024 10 25 15 34 7 226.742 warm;
2024 10 25 15 34 9 154.107 warm;
2024 10 25 15 34 10 426.748 warm;
2024 10 25 15 34 10 996.53 warm;
2024 10 25 15 34 11 415.115 warm;
2024 10 25 15 34 11 923.036 warm;
2024 10 25 15 34 16 743.74 warm;
2024 10 25 15 34 17 177.993 warm;
2024 10 25 15 34 17 567.824 warm;
2024 10 25 15 34 18 339.061 warm;
2024 10 25 15 34 18 733.651 warm;
2024 10 25 15 34 19 97.821 warm;
2024 10 25 15 34 19 497.607 warm;
2024 10 25 15 34 19 866.129 warm;
2024 10 25 15 34 20 264.94 warm;
2024 10 25 15 34 20 654.113 warm;
2024 10 25 15 34 21 37.755 warm;
2024 10 25 15 34 21 426.57 warm;
2024 10 25 15 34 23 236.027 cold;
2024 10 25 15 34 23 585.739 cold;
2024 10 25 15 34 23 922.389 cold;
2024 10 25 15 34 24 267.567 cold;
2024 10 25 15 34 25 676.098 cold;
2024 10 25 15 34 25 984.781 cold;
2024 10 25 15 34 26 288.156 cold;
2024 10 25 15 37 10 213.432 warm;
2024 10 25 15 37 17 22.878 cold;
2024 10 25 15 37 47 515.382 warm;
2024 10 25 15 38 57 134.729 cold;
2024 10 25 15 38 58 65.939 cold;
2024 10 25 15 38 58 107.662 cold;
2024 10 25 15 38 58 946.349 warm;
2024 10 25 15 39 0 766.972 cold;
2024 10 25 15 39 1 697.29 cold;
2024 10 25 15 39 2 568.356 cold;
2024 10 25 15 39 19 275.396 cold;
2024 10 25 15 39 19 646.73 cold;
2024 10 25 15 39 19 985.576 cold;
2024 10 25 15 39 20 707.181 cold;
2024 10 25 15 39 21 398.293 warm;
2024 10 25 15 39 22 80.112 cold;
2024 10 25 15 39 22 429.067 warm;
2024 10 25 15 39 22 808.845 cold;
2024 10 25 15 39 24 827.846 cold;
2024 10 25 15 39 25 207.057 cold;
2024 10 25 15 39 25 529.933 cold;
2024 10 25 15 39 27 899.822 cold;
2024 10 25 15 39 28 257.504 warm;
2024 10 25 15 39 29 239.674 cold;
2024 10 25 15 39 30 596.08 cold;
2024 10 25 15 39 32 160.344 cold;
2024 10 25 15 39 34 630.439 cold;
2024 10 25 15 39 35 308.897 warm;
2024 10 25 15 39 36 60.697 cold;
2024 10 25 15 50 21 507.871 warm;
2024 10 25 15 50 26 88.041 warm;
2024 10 25 15 50 27 27.714 warm;
2024 10 25 15 50 28 434.695 warm;
2024 10 25 15 50 28 488.176 warm;
2024 10 25 15 50 29 834.154 warm;
2024 10 25 15 50 30 877.192 warm;
2024 10 25 15 50 33 776.516 cold;
2024 10 25 15 50 36 437.231 cold;
2024 10 25 15 50 41 517.856 warm;
2024 10 25 15 50 41 565.529 warm;
2024 10 25 15 50 43 128.306 cold;
2024 10 25 15 50 43 606.127 warm;
2024 10 25 15 50 44 739.248 cold;
2024 10 25 15 50 44 785.996 cold;
2024 10 25 15 50 45 167.491 warm;
2024 10 25 15 50 45 224.716 warm;
2024 10 25 15 50 46 658.198 cold;
2024 10 25 15 50 48 214.557 cold;
2024 10 25 15 50 48 266.553 cold;
2024 10 25 15 50 49 114.358 cold;
2024 10 25 15 50 49 370.321 warm;
2024 10 25 15 50 49 878.598 cold;
2024 10 25 15 50 50 564.166 cold;
2024 10 25 15 50 50 933.856 warm;
2024 10 25 15 50 51 778.792 cold;
2024 10 25 15 50 52 20.195 warm;
2024 10 25 15 50 56 908.73 warm;
2024 10 25 15 50 57 935.812 warm;
2024 10 25 15 51 0 96.179 warm;
2024 10 25 15 51 0 646.711 cold;
2024 10 25 15 51 0 698.672 cold;
2024 10 25 15 51 1 277.04 warm;
2024 10 25 15 51 2 666.938 cold;
2024 10 25 15 51 4 147.967 cold;
2024 10 25 15 51 5 486.376 cold;
2024 10 25 15 51 5 810.214 cold;
2024 10 25 15 51 7 246.308 cold;
2024 10 25 15 51 7 407.717 warm;
2024 10 25 15 51 10 15.729 warm;
2024 10 25 15 51 10 569.941 warm;
2024 10 25 15 51 10 770.272 warm;
2024 10 25 15 52 25 462.675 warm;
2024 10 25 15 52 26 442.906 warm;
2024 10 25 15 52 31 791.28 cold;
2024 10 25 15 52 32 150.505 cold;
2024 10 25 15 52 32 943.03 cold;
2024 10 25 15 52 33 0.471 cold;
2024 10 25 15 52 33 360.476 cold;
2024 10 25 15 52 33 709.798 cold;
2024 10 25 15 52 34 873.964 cold;
2024 10 25 15 52 35 502.737 cold;
2024 10 25 15 52 38 132.536 warm;
2024 10 25 15 52 38 184.468 warm;
2024 10 25 15 52 38 472.401 warm;
2024 10 25 15 52 38 852.216 warm;
2024 10 25 15 52 39 232.404 warm;
2024 10 25 15 52 39 583.43 warm;
2024 10 25 15 52 40 359.946 cold;
2024 10 25 15 52 40 683.185 cold;
2024 10 25 15 52 41 4.136 cold;
2024 10 25 15 52 41 61.66 cold;
2024 10 25 15 52 44 13.455 cold;
2024 10 25 15 52 45 213.063 cold;
2024 10 25 15 52 45 643.546 cold;
2024 10 25 15 52 46 140.15 warm;
2024 10 25 15 52 47 153.254 warm;
2024 10 25 15 52 48 22.322 warm;
2024 10 25 15 52 49 324.654 cold;
2024 10 25 15 52 49 724.301 cold;
2024 10 25 15 52 50 130.346 cold;
2024 10 25 15 52 50 300.223 cold;
2024 10 25 16 27 57 808.861 warm;
2024 10 25 16 27 58 520.374 warm;
2024 10 25 16 28 4 868.443 warm;
2024 10 25 16 28 5 607.224 warm;
2024 10 25 16 28 6 370.227 warm;
2024 10 25 16 28 7 316.143 warm;
2024 10 25 16 28 10 798.483 warm;
2024 10 25 16 28 11 657.786 warm;
2024 10 25 16 28 16 570.047 cold;
2024 10 25 16 28 17 389.192 cold;
2024 10 25 16 28 18 197.965 cold;
2024 10 25 16 28 18 929.533 cold;
2024 10 25 16 28 19 589.351 cold;
2024 10 25 16 28 23 178.512 cold;
2024 10 25 16 28 23 859.835 cold;
2024 10 25 16 28 24 647.346 cold;
2024 10 25 16 28 26 121.596 cold;
2024 10 25 16 28 26 876.263 cold;
2024 10 25 16 28 31 37.991 warm;
2024 10 25 16 28 32 566.305 warm;
2024 10 25 16 28 34 20.194 warm;
2024 10 25 16 28 34 739.342 warm;
2024 10 25 16 28 36 158.972 warm;
2024 10 25 16 28 36 800.639 warm;
2024 10 25 16 28 37 479.979 warm;
2024 10 25 16 28 38 837.876 warm;
2024 10 25 17 32 3 341.351 warm;
2024 10 25 17 32 3 752.705 warm;
2024 10 25 17 32 4 122.796 warm;
2024 10 25 17 32 4 513.258 warm;
2024 10 25 17 32 4 873.99 warm;
2024 10 25 17 32 5 254.621 warm;
2024 10 25 17 32 5 615.987 warm;
2024 10 25 17 32 5 987.115 warm;
2024 10 25 17 32 6 383.603 warm;
2024 10 25 17 32 6 743.686 warm;
2024 10 25 17 32 7 116.164 warm;
2024 10 25 17 32 7 474.117 warm;
2024 10 25 17 32 17 134.282 warm;
2024 10 25 17 32 17 554.109 warm;
2024 10 25 17 32 17 906.648 warm;
2024 10 25 17 32 18 284.46 warm;
2024 10 25 17 32 18 687.818 warm;
2024 10 25 17 32 19 45.346 warm;
2024 10 25 17 32 19 423.231 warm;
2024 10 25 17 32 19 796.181 warm;
2024 10 25 17 32 20 174.006 warm;
2024 10 25 17 32 20 546.771 warm;
2024 10 25 17 32 22 95.54 cold;
2024 10 25 17 32 22 545.149 cold;
2024 10 25 17 32 22 956.827 cold;
2024 10 25 17 32 23 3.776 cold;
2024 10 25 17 32 25 662.351 cold;
2024 10 25 17 32 25 715.39 cold;
2024 10 25 17 32 26 4.66 cold;
2024 10 25 17 32 26 56.762 cold;
2024 10 25 17 32 26 334.344 cold;
2024 10 25 17 32 26 381.285 cold;
2024 10 25 17 32 26 684.55 cold;
2024 10 25 17 32 26 737.13 cold;
2024 10 25 19 5 58 818.166 warm;
2024 10 25 19 5 58 869.942 warm;
2024 10 25 19 5 59 329.604 warm;
2024 10 25 19 6 7 559.521 warm;
2024 10 25 19 6 8 987 warm;
2024 10 25 19 6 9 767.654 cold;
2024 10 25 19 6 11 508 cold;
2024 10 25 19 6 12 387.003 cold;
2024 10 25 19 6 14 347.057 warm;
2024 10 25 19 6 14 788.497 warm;
2024 10 25 19 6 15 228.982 warm;
2024 10 25 19 6 15 627.599 warm;
2024 10 25 19 6 16 656.961 cold;
2024 10 25 19 6 16 709.145 cold;
2024 10 25 19 6 17 396.707 cold;
2024 10 25 19 6 18 377.582 warm;
2024 10 25 19 6 18 619.625 warm;
2024 10 25 19 6 18 677.522 warm;
2024 10 25 19 6 19 390.029 warm;
2024 10 25 19 6 20 160.296 cold;
2024 10 25 19 6 21 157.271 warm;
2024 10 25 19 6 22 9.076 cold;
2024 10 25 19 6 22 328.116 warm;
2024 10 25 19 6 22 696.721 cold;
2024 10 25 19 6 22 917.695 cold;
2024 10 25 19 6 24 26.715 warm;
2024 10 25 19 6 24 78.815 cold;
2024 10 25 19 6 24 130.732 cold;
2024 10 25 19 8 25 825.274 cold;
2024 10 25 19 8 26 262.526 cold;
2024 10 25 19 8 32 624.789 cold;
2024 10 25 19 8 32 677.129 cold;
2024 10 25 19 8 32 935.279 cold;
2024 10 25 19 8 32 992.459 cold;
2024 10 25 19 8 33 203.765 cold;
2024 10 25 19 8 33 772.64 warm;
2024 10 25 19 8 33 982.885 warm;
2024 10 25 19 8 34 173.843 warm;
2024 10 25 19 8 34 615.681 warm;
2024 10 25 19 8 34 662.637 warm;
2024 10 25 19 8 36 513.282 cold;
2024 10 25 19 8 36 565.343 cold;
2024 10 25 19 8 36 735.535 cold;
2024 10 25 19 8 36 777.103 cold;
2024 10 25 19 8 36 974.483 cold;
2024 10 25 19 8 37 394.502 cold;
2024 10 25 19 8 37 815.187 cold;
2024 10 25 19 8 37 861.954 cold;
2024 10 25 19 8 38 247.071 cold;
2024 10 25 19 8 38 293.941 cold;
2024 10 25 19 8 38 592.5 cold;
2024 10 25 19 8 38 685.641 cold;
2024 10 25 19 8 39 181.406 warm;
2024 10 25 19 8 39 613.481 warm;
2024 10 25 19 8 39 665.556 warm;
2024 10 25 19 8 40 93.147 warm;
2024 10 25 19 8 40 525.508 warm;
2024 10 25 19 8 40 803.28 warm;
2024 10 25 19 8 41 44.573 cold;
2024 10 25 19 8 41 582.369 warm;
2024 10 25 19 8 42 243.787 cold;
2024 10 25 19 8 42 581.953 warm;
2024 10 25 19 8 42 812.738 warm;
2024 10 25 19 8 44 292.69 cold;
2024 10 25 19 8 44 492.946 cold;
2024 10 25 19 8 44 714.493 cold;
2024 10 25 19 8 45 476.053 warm;
2024 10 25 19 8 45 533.545 warm;
2024 10 25 19 8 45 736.971 warm;
2024 10 25 19 8 46 105.254 warm;
2024 10 25 19 8 46 163.251 warm;
2024 10 25 19 8 46 445.64 warm;
2024 10 25 19 8 46 676.886 warm;
2024 10 25 19 8 46 734.289 warm;
2024 10 25 19 8 46 906.884 warm;
2024 10 25 19 8 47 94.098 warm;
2024 10 25 19 8 50 905.143 cold;
2024 10 25 19 8 51 256.31 cold;
2024 10 25 19 8 51 564.043 cold;
2024 10 25 19 8 51 815.233 cold;
2024 10 25 19 8 52 256.488 cold;
2024 10 25 19 8 52 635.831 cold;
2024 10 25 19 8 52 874.069 cold;
2024 10 25 19 8 53 163.202 warm;
2024 10 25 19 8 58 486.816 cold;
2024 10 25 19 8 58 837.18 warm;
2024 10 25 19 8 59 243.16 warm;
2024 10 25 19 8 59 536.861 warm;
2024 10 25 19 10 44 341.438 cold;
2024 10 25 19 10 44 940.57 cold;
2024 10 25 19 10 45 628.725 cold;
2024 10 25 19 10 46 260.556 cold;
2024 10 25 19 10 47 781.883 cold;
2024 10 25 19 10 48 479.833 cold;
2024 10 25 19 10 50 451.056 warm;
2024 10 25 19 10 51 28.803 warm;
2024 10 25 19 10 51 552.415 warm;
2024 10 25 19 10 54 711.757 cold;
2024 10 25 19 10 55 829.068 cold;
2024 10 25 19 11 2 759.768 cold;
2024 10 25 19 11 3 401.719 cold;
2024 10 25 19 11 14 151.029 cold;
2024 10 25 19 11 14 382.863 cold;
2024 10 25 19 11 27 101.289 warm;
2024 10 25 19 11 27 901.954 warm;
2024 10 25 19 11 28 150.898 warm;
2024 10 25 19 11 28 470.758 warm;
2024 10 25 19 11 29 380.419 warm;
2024 10 25 19 11 29 703.525 warm;
2024 10 25 19 11 29 972.956 warm;
2024 10 25 19 11 30 240.865 warm;
2024 10 25 19 11 30 784.254 warm;
2024 10 25 19 11 31 50.399 warm;
2024 10 25 19 11 31 321.499 warm;
2024 10 25 19 11 31 531.1 warm;
2024 10 25 19 11 31 792.002 warm;
2024 10 25 19 12 29 793.137 cold;
2024 10 25 19 12 30 212.827 cold;
2024 10 25 19 12 42 213.98 cold;
2024 10 25 19 12 54 497.331 cold;
2024 10 25 19 12 54 653.718 cold;
2024 10 25 19 12 56 73.697 cold;
2024 10 25 19 12 56 253.693 cold;
2024 10 25 19 12 56 424.117 cold;
2024 10 25 19 12 56 604.305 cold;
2024 10 25 19 13 11 836.957 warm;
2024 10 25 19 13 17 426.949 warm;
2024 10 25 19 13 17 776.621 warm;
2024 10 25 19 13 18 177.99 warm;
2024 10 25 19 13 24 6.535 cold;
2024 10 25 19 13 24 445.544 cold;
2024 10 25 19 13 24 857.003 cold;
2024 10 25 19 13 25 197.178 cold;
2024 10 25 19 13 25 546.685 cold;
2024 10 25 19 13 25 855.204 cold;
2024 10 25 19 13 26 204.422 cold;
2024 10 25 19 13 26 557.6 cold;
2024 10 25 19 13 26 884.916 cold;
2024 10 25 19 13 29 116.07 cold;
2024 10 25 19 13 29 488.887 cold;
2024 10 25 19 13 33 436.222 warm;
2024 10 25 19 13 33 914.279 warm;
2024 10 25 19 13 34 309.087 warm;
2024 10 25 19 13 34 929.164 warm;
2024 10 25 19 13 35 518.096 warm;
2024 10 25 19 13 35 969.279 warm;
2024 10 25 19 13 36 26.185 warm;
2024 10 25 19 13 36 518.921 warm;
2024 10 25 19 13 36 565.87 warm;
2024 10 25 19 13 37 37.756 warm;
2024 10 25 19 13 37 85.045 warm;
2024 10 25 19 13 37 557.464 warm;
2024 10 25 19 13 38 140.424 warm;
2024 10 25 19 14 26 798.235 cold;
2024 10 25 19 14 26 841.662 cold;
2024 10 25 19 14 28 69.314 cold;
2024 10 25 19 14 28 121.27 cold;
2024 10 25 19 14 28 377.232 cold;
2024 10 25 19 14 28 709.395 cold;
2024 10 25 19 14 32 278.227 warm;
2024 10 25 19 14 32 331.37 cold;
2024 10 25 19 14 32 891.531 cold;
2024 10 25 19 14 33 189.784 cold;
2024 10 25 19 14 33 241.889 cold;
2024 10 25 19 14 34 141.35 warm;
2024 10 25 19 14 34 198.556 warm;
2024 10 25 19 14 34 931.703 warm;
2024 10 25 19 14 34 989.076 warm;
2024 10 25 19 14 35 169.483 warm;
2024 10 25 19 14 38 9.151 cold;
2024 10 25 19 14 38 199.495 cold;
2024 10 25 19 14 39 558.563 cold;
2024 10 25 19 14 39 610.623 cold;
2024 10 25 19 14 39 688.315 cold;
2024 10 25 19 14 41 682.265 warm;
2024 10 25 19 14 41 821.161 warm;
2024 10 25 19 14 43 720.096 warm;
2024 10 25 19 39 35 437.724 warm;
2024 10 25 19 39 35 494.822 warm;
2024 10 25 19 39 35 546.341 warm;
2024 10 25 19 39 36 122.597 warm;
2024 10 25 19 39 36 174.084 warm;
2024 10 25 19 39 37 733.251 cold;
2024 10 25 19 39 37 785.192 cold;
2024 10 25 19 39 58 676.554 warm;
2024 10 25 19 39 59 5.411 warm;
2024 10 25 19 39 59 328.124 warm;
